source_index,instruction,ground_truth_intent,ground_truth_needs_human,base_response,base_risk_flags,lora_response,lora_risk_flags,requires_manual_review,base_fabricated_contact_details,base_fabricated_24_7_availability,base_fabricated_fees_or_timelines,base_unsupported_action_completion,base_unsupported_update_claim,base_asks_for_sensitive_secret,base_unsupported_guarantee,base_unnecessary_escalation,lora_fabricated_contact_details,lora_fabricated_24_7_availability,lora_fabricated_fees_or_timelines,lora_unsupported_action_completion,lora_unsupported_update_claim,lora_asks_for_sensitive_secret,lora_unsupported_guarantee,lora_unnecessary_escalation
7672,I am trying to file a rreclamation against your business,complaint,True,"We're sorry to hear that. To file a complaint, you can contact our customer service team. Please provide your contact information and a detailed description of the issue so we can investigate further. We appreciate your feedback and will take appropriate action to address your concerns.",,"I'm sorry to hear that you're experiencing difficulties with our business and would like to file a reclamation. Your feedback is important to us, and we take your concerns seriously. To assist you with the reclamation process, could you please provide more details about the specific issue you encountered? This will help us investigate the matter thoroughly and ensure that we address your concerns appropriately. Thank you for reaching out to us, and we appreciate your patience as we work together to resolve this matter.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17295,i dont know what i need to do to subscribe to the newsletter,newsletter_subscription,False,"To subscribe to our newsletter, please visit our website and enter your email address in the designated field. After submitting, you will receive an email confirmation with instructions on how to access the newsletter.",,"I'm happy to help! I'm here to guide you through the process of subscribing to our newsletter. To subscribe, you can visit our website and navigate to the ""Newsletter"" section. From there, you'll find a form where you can enter your email address and subscribe to our newsletter. If you have any trouble or need further assistance, please don't hesitate to let me know. I'm here to ensure you have a seamless experience and stay informed about our latest updates and promotions.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20147,"I have got to restore the PIN of my user, how to do it?",recover_password,False,We don't provide a way to restore the PIN for your user account. Please contact customer service for assistance.,unnecessary_escalation,"I'm on it! I'm here to assist you in restoring the PIN of your user account. To do so, please follow these steps: 1. Log in to your user account on our platform. 2. Navigate to the ""{{Settings}}"" or ""{{Profile}}"" section. 3. Look for the ""{{Forgot PIN}}"" or ""{{Reset PIN}}"" option. 4. Click on the ""{{Forgot PIN}}"" or ""{{Reset PIN}}"" option. 5. You will be prompted to provide some additional information, such as your email address or username. Please provide the necessary information to proceed with the PIN reset process. 6. Follow the on-screen instructions to restore your PIN. If you encounter any difficulties or have further questions, please don't hesitate to reach out to our dedicated support team. They are available {{Customer Support Hours}} at {{Customer Support Phone Number}} or through the Live Chat on our website at {{Website URL}}. We're here to help you every step of the way!",unnecessary_escalation,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
7633,I'd like to make a customer reclamation against ur business,complaint,True,"We're here to help. If you have a complaint, please provide specific details so we can address it promptly. We strive to provide excellent service to all our customers.",,"I'm sorry to hear that you would like to make a customer reclamation against our business. Your feedback is important to us, and we take your concerns seriously. To ensure that we address your reclamation effectively, could you please provide more details about the issue you faced? This will help us investigate the matter thoroughly and take appropriate steps to resolve it. Thank you for reaching out to us, and we appreciate your cooperation in this matter.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12387,help me checking what shipping methods are available,delivery_options,False,We offer several shipping methods. Please select one to proceed.,,"I'm happy to help! I can assist you in checking the available shipping methods. To provide you with the most accurate information, could you please provide me with the {{Location}} you are interested in? With that information, I will be able to guide you through the available shipping options and help you choose the most suitable one for your needs.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2771,want assistance to update the address,change_shipping_address,False,I can help you update your shipping address. Please provide me with your new address details.,,"I'm on it! I'm here to assist you in updating your address. Please provide me with the new address details, and I'll make sure it gets updated for you.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10807,I don't know what I have to do to create a {{Account Type}} account,create_account,False,"Creating an account type requires filling out the necessary information. Please provide the details for {{Account Type}}. Once you provide the information, we will process your account creation. If you need further assistance, feel free to ask.",,"I'm happy to help! I'm here to guide you through the process of creating a {{Account Type}} account. To get started, you can visit our website and navigate to the account registration page. From there, you'll be prompted to provide some basic information such as your full name, email address, and a username. Once you've entered this information, you can choose to create a {{Account Type}} account by selecting the appropriate option during the registration process. If you encounter any difficulties or have any questions along the way, please don't hesitate to reach out. I'm here to assist you every step of the way!",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25196,seeing purchase {{Order Number}} current status,track_order,False,"To check the current status of your purchase, you can visit the 'My Account' section of our website. From there, you'll find your order details under the 'Orders' tab. If you need further assistance, feel free to contact our customer service.",unnecessary_escalation,"I'm on the same page that you are, and I'm here to assist you in checking the current status of your purchase with the purchase number {{Order Number}}. To view the status of your purchase, please visit the '{{Online Order Interaction}}' section on our website. There, you will find all the details regarding your purchase, including the estimated delivery date and any updates or notifications related to your purchase. If you have any further questions or need additional assistance, feel free to let me know. I'm here to help you every step of the way!",,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
23040,there are problems setting up the new delivery address,set_up_shipping_address,False,We're sorry to hear that you're having trouble setting up your new shipping address. Please try again or contact our customer service for further assistance.,unnecessary_escalation,"I'm sorry to hear that you're experiencing difficulties setting up your new delivery address. I understand how frustrating it can be to encounter problems during the setup process. To better assist you, could you please provide more details about the specific issues you're facing? This will help me identify the root cause and provide you with the most appropriate solution. Thank you for reaching out to us, and I'm here to help you resolve this matter.",,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1937,"I have to correct order {{Order Number}}, can you help me?",change_order,False,"I'm sorry to hear that you need to correct your order. Unfortunately, we don't have the ability to manually cancel orders directly. We recommend contacting our customer service team for assistance. They can help you correct the order details and process the necessary changes. Please provide your order number so we can direct you to the right team. Thank you for your understanding.",unnecessary_escalation,"I'm sorry to hear that you need to correct order number {{Order Number}}. I understand how frustrating it can be when you encounter errors or discrepancies. To assist you with this, could you please provide more details about the specific corrections you would like to make? This will help me better understand the situation and provide you with the most appropriate guidance. Thank you for reaching out to us, and I'm here to support you every step of the way.",,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
11832,"I don't want the fucking user profile, howw to close it?",delete_account,True,"To close your user profile, you can click on the 'Close Profile' option available in the settings section of your account. This will remove your profile from the system.",,"I'm sorry to hear that you're not interested in closing your user profile. I understand that you may have specific reasons for not wanting to delete it. To assist you further, could you please provide more details about the reasons behind your decision? This will help me provide you with the most appropriate guidance and support. Thank you for your cooperation.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6610,help seeing in which cases can I request to be refunded,check_refund_policy,False,"You can request a refund if the product you purchased is defective, the product does not match the description, the product is missing, or the product is damaged. Additionally, if the seller fails to deliver the product within the agreed period, you can also request a refund. Please check the terms and conditions of your purchase for more details.",,"I'm here to assist you in understanding the various cases in which you can request a refund. Our refund policy is designed to ensure that you have a smooth and satisfactory experience. Here are some common scenarios where you may be eligible for a refund: 1. **Product/Service Defect:** If you receive a product or service that is defective or does not meet the advertised specifications, you can typically request a refund. 2. **Cancellation within Grace Period:** If you change your mind about a purchase within the specified grace period, you may be eligible for a refund. 3. **Unauthorized Charges:** If you notice any charges on your account that you did not authorize, please reach out to us immediately. We will investigate the situation and assist you in resolving the issue. 4. **Duplicate Charges:** If you receive duplicate charges for the same item or service, please inform us so that we can investigate and rectify the situation. 5. **Non-receipt of Goods:** If you have not received the product or service within the expected delivery timeframe, please contact our customer support team. We will assist you in resolving the issue and providing a refund if necessary. 6. **Cancellation within Grace Period:** If you decide to cancel your subscription or membership within the grace period, you may be eligible for a refund. 7. **Duplicate Charges:** If you receive duplicate charges for the same subscription or membership, please inform us so that we can investigate and rectify the situation. 8. **Non-receipt of Goods:** If you have not received the subscription or membership within the expected delivery timeframe, please contact our customer support team. We will assist you in resolving the issue and providing a refund if necessary. If you have any specific concerns or questions regarding a particular case, please provide more details, and I will be happy to assist you further. Remember, we are committed to ensuring your satisfaction and resolving any issues promptly. Is there anything else I can help you with?",unnecessary_escalation,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23101,"I want to set up a secondary delivery address, how to do it?",set_up_shipping_address,False,"To set up a secondary delivery address, please follow these steps:
1. Log in to your account.
2. Go to the 'My Account' section.
3. Click on 'Edit Account'.
4. Scroll down to the 'Shipping Address' section.
5. Click on 'Edit Address'.
6. Enter your new address details.
7. Save the changes.

If you need further assistance, feel free to ask.",,"I'm happy to help! Setting up a secondary delivery address is a great idea to ensure your package arrives in the most convenient location for you. Here's how you can do it: 1. Log in to your account on our website. 2. Navigate to the ""My Account"" or ""Profile"" section. 3. Look for the ""Shipping Addresses"" or ""Delivery Addresses"" option. 4. Click on it to view or edit your current shipping addresses. 5. Find the ""Add Address"" or ""Secondary Address"" option and click on it. 6. Fill in the required details for your secondary address, such as the street address, city, state, and zip code. 7. Save the changes to your secondary address. If you encounter any difficulties or have further questions, please don't hesitate to reach out. I'm here to assist you every step of the way!",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25815,seeing purchase {{Order Number}} current status,track_order,False,"To check the current status of your purchase, you can visit the 'My Account' section of our website. From there, you'll find your order details under the 'Orders' tab. If you need further assistance, feel free to contact our customer service.",unnecessary_escalation,"I'm on the same page that you are, and I'm here to assist you in checking the current status of your purchase with the purchase number {{Order Number}}. To view the status of your purchase, please visit the '{{Online Order Interaction}}' section on our website. There, you will find all the details regarding your purchase, including the estimated delivery date and any updates or notifications related to your purchase. If you have any further questions or need additional assistance, feel free to let me know. I'm here to help you every step of the way!",,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21254,help to report registration errors,registration_problems,False,"We're here to help. If you're experiencing registration issues, please provide more details so we can assist you better. What specifically are you having trouble with? This information will help us provide a more accurate response.",,"I'm sorry to hear that you're experiencing registration errors. I understand how frustrating it can be to encounter issues during the registration process. To assist you better, could you please provide more details about the specific errors you're encountering? This will help me identify the root cause and provide you with the most appropriate solution. Thank you for reaching out, and I'm here to help you resolve this issue.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12898,I want assistance to see what shipment options are available,delivery_options,False,We offer various shipping methods to ensure your order arrives quickly and safely. Please select the option that best fits your needs.,,"We're here to help! I'm aware that you're looking to explore the shipment options available to you. To assist you better, could you please provide me with the {{Tracking Number}} or {{Order Number}}? With this information, I'll be able to provide you with a comprehensive list of the shipment options available. Your satisfaction is our top priority, and we're committed to ensuring that you have all the necessary information to make an informed decision.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21733,would it be possible to report issues with sign-up,registration_problems,False,"We're here to help! If you have any issues with the sign-up process, please feel free to contact our support team. We'll do our best to assist you.",unnecessary_escalation,"We appreciate your interest in reporting issues with the sign-up process. Your feedback is crucial in helping us improve our services and ensure a seamless experience for all users. To report any issues you encountered during the sign-up process, you can reach out to our customer support team either through our website's live chat feature or by calling our dedicated helpline at {{Customer Support Phone Number}}. Our team will promptly address your concerns and work towards resolving the reported issues. Your input is valuable in shaping our platform and making it more user-friendly for everyone.",unnecessary_escalation,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3295,could I check the termination fee?,check_cancellation_fee,False,"The termination fee is not applicable to your current service plan. If you have any other questions, feel free to ask.",fabricated_fees_or_timelines,"I'm on it! I'm here to assist you in checking the termination fee. To provide you with the most accurate information, could you please provide me with the contract or agreement you signed? With that information, I'll be able to determine the termination fee and assist you further.",,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21941,uhave a way to send an opinion about a product,review,False,We'd love to hear your opinion! Please provide a brief description of the product and what you liked or didn't like. This will help us improve our offerings. Thank you for your feedback.,,"We appreciate your interest in sharing your opinion about our product. Your feedback is valuable to us as it helps us improve our offerings and provide you with a better experience. To send your opinion, you can reach out to our customer support team either through our website or by calling our helpline. They will guide you through the process and ensure that your feedback reaches the right person. We look forward to hearing from you!",unnecessary_escalation,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4630,checking invoice,check_invoice,False,"To check your invoice, you can log into your account and view the details there. If you need further assistance, feel free to ask.",,"I'm on it! I'm here to assist you in checking your invoice. To access your invoice, please log in to your account and navigate to the ""Billing"" or ""Invoices"" section. There, you will find all the details of your invoice, including the amount, date, and any relevant information. If you have any specific questions or need further assistance, feel free to let me know. I'm here to help you every step of the way!",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25026,wanna see orer {{Order Number}} current status can ya help me,track_order,False,I can help you check the status of your order. Please provide the Order Number so I can assist you further.,,"I'm on the same page that you are! I'm here to assist you in checking the current status of your order with the order number {{Order Number}}. To view the status, you can visit the '{{Online Order Interaction}}' section on our website. If you have any further questions or need additional assistance, please feel free to let me know. I'm here to help you every step of the way!",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17076,can ya help me receive the newsletter,newsletter_subscription,False,"Sure, we can help you subscribe to our newsletter. Please provide your email address so we can send you updates.",,"I'm happy to help! I'm here to assist you in receiving our newsletter. To subscribe, you can visit our website and navigate to the ""Newsletter"" section. From there, you'll find all the information you need to sign up for our newsletter. If you have any further questions or need additional assistance, please feel free to let me know. I'm here to make your subscription process as smooth as possible.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10415,opdn {{Account Category}} account,create_account,False,"We're here to help. If you have any registration issues, please feel free to contact our support team.",unnecessary_escalation,"I'm happy to help! I'm here to guide you through the process of editing your {{Account Category}} account. To get started, could you please provide me with the specific details you would like to modify? This will allow me to assist you effectively and ensure that your account meets your needs.",,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3862,where to check  the termination fee?,check_cancellation_fee,False,"To check the cancellation fee, please review the terms and conditions section of our website. If you have any questions, feel free to contact our customer service team.",unnecessary_escalation,"I'm on it! I understand that you would like to check the termination fee. To do so, you can log in to your account and navigate to the ""Cancellation Policy"" section. There, you will find all the details regarding the termination fee and any other relevant information. If you have any further questions or need assistance with anything else, feel free to let me know. I'm here to help!",,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8974,I am trying to chat with somebody,contact_human_agent,True,Hello! I'm here to help. How can I assist you today?,,Thank you for reaching out! I'm here to assist you in chatting with one of our human representatives. They are available during {{Customer Support Hours}} at {{Customer Support Phone Number}} or through the Live Chat on our website at {{Website URL}}. Please let me know if there's anything else I can help you with.,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9917,opdn {{Account Category}} account,create_account,False,"We're here to help. If you have any registration issues, please feel free to contact our support team.",unnecessary_escalation,"I'm happy to help! I'm here to guide you through the process of editing your {{Account Category}} account. To get started, could you please provide me with the specific details you would like to modify? This will allow me to assist you effectively and ensure that your account meets your needs.",,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
15936,can you help me obtaining refunds?,get_refund,True,"We're here to help! To proceed with a refund, please provide your order number. Once we have your order number, we can assist you in obtaining the refund. If you need further assistance, feel free to ask.",,"I'm sorry to hear that you're seeking assistance in obtaining refunds. I'm here to help you navigate the process and ensure that you receive the support you need. To better assist you, could you please provide me with more details about the specific refund you are looking to obtain? This will allow me to provide you with the most accurate guidance and ensure that your refund is processed efficiently. Thank you for reaching out, and I'm committed to working with you to resolve this matter.",unsupported_action_completion,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22546,I want assistance leaving my feedback about a service,review,False,We'd love to hear your feedback! Please provide a detailed review of your experience. This will help us improve our services. Thank you for your time and consideration.,,"Thank you for reaching out! I'm here to assist you in leaving your feedback about our service. Your opinion is valuable to us, and we appreciate your willingness to share your experience. To ensure that your feedback reaches us, could you please provide more details about the specific service you used? This will help us better understand your experience and improve our offerings. Your feedback will help us provide a better service to our customers in the future. Thank you for taking the time to share your thoughts with us.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14373,modifying details on premium account,edit_account,False,"To update your premium account details, please provide your new shipping address. You can enter the address in the format as follows: [Street Address], [City], [State/Province], [Postal/Zip Code], [Country].",,"I'm happy to help! I understand that you would like to modify the details on your premium account. To ensure a smooth process, could you please provide me with the specific details you would like to update? This will allow me to assist you effectively and provide you with the best possible experience. Thank you for your cooperation, and I look forward to helping you with your account modifications.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13354,where can I find information about the shipping period?,delivery_period,False,"You can find information about the shipping period on our website under the 'Delivery' section. It's typically located in the 'Shipping' or 'Order' tab. If you need more details, feel free to ask.",,"We understand your curiosity about the shipping period. To find information about our shipping period, you can visit our website and navigate to the ""Shipping"" section. There, you will find detailed information about our shipping policies, including the estimated delivery times for different shipping methods. If you have any further questions or need assistance with anything else, feel free to let me know. I'm here to help you every step of the way!",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13877,I want assistance checking how soon can I expect my package,delivery_period,False,"You can expect your package to arrive within 2 to 5 days. For more precise information, you can check the carrier's website or contact the carrier directly.",fabricated_fees_or_timelines,"We understand your eagerness to track your package and know that you're eager to receive it as soon as possible. To provide you with the most accurate information, could you please provide us with the {{Tracking Number}} or {{Order Number}}? With this information, we'll be able to give you an estimated delivery date and update you on the progress of your package. Your patience is greatly appreciated, and we're here to assist you every step of the way.",,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2836,can ya tell me about a delivery address update,change_shipping_address,False,"Sure, I can help you update your delivery address. Please provide your current address details so I can proceed with the update.",,"Sure! I'm here to assist you with updating your delivery address. To do so, please log in to your account and navigate to the ""Shipping Addresses"" section. From there, you can easily edit your address details. If you encounter any difficulties or have further questions, feel free to let me know. I'm here to help you every step of the way!",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14940,i need assistance to get my bill #37777,get_invoice,False,"To check your invoice, please provide your invoice number. The invoice number you mentioned is #37777. You can access your invoice by logging into your account and navigating to the 'My Account' section. If you need further assistance, feel free to ask.",,"I'm on it! I'm here to assist you in retrieving your bill with the number #{{Invoice Number}}. To get started, could you please provide me with your name and email address? With this information, I'll be able to locate your bill and provide you with the necessary details. Rest assured, I'm committed to ensuring a smooth and efficient process for you.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10118,opdn {{Account Type}} account,create_account,False,"We're sorry to hear that you're experiencing issues with your account. To help resolve the problem, please provide more details about the issue. This information will be used to assist in troubleshooting. Thank you for your patience and understanding.",,"I'm thrilled to assist you in creating your {{Account Type}} account! Your decision to join our community is truly inspiring, and I'm here to guide you every step of the way. To get started, could you please provide me with your full name, email address, and a preferred username? Once I have these details, I'll be able to create your {{Account Type}} account for you. Rest assured, your security and privacy are of utmost importance to us, and we'll ensure that your information is handled with the utmost care. If you have any questions or need further assistance, please feel free to let me know. I'm here to make your {{Account Type}} account experience seamless and enjoyable!",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13421,help me to check how long it takes for my delivery to arrive,delivery_period,False,"We recommend checking your order status on the website for the most accurate delivery time. If you need further assistance, you can contact our customer service team.",unnecessary_escalation,"We understand your curiosity about the estimated delivery time for your package. To provide you with the most accurate information, could you please provide us with the {{Tracking Number}} or {{Order Number}}? With this information, we can check the current status of your delivery and give you an estimated arrival date. Your patience is greatly appreciated as we work together to ensure a smooth delivery experience.",,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7091,how can I make a customer complaint against your company?,complaint,True,"We're here to help. If you have a complaint, please provide specific details so we can address it promptly. You can contact us via email at [email@example.com] or by phone at [phone number].",fabricated_contact_details,"I'm sorry to hear that you're considering making a customer complaint against our company. Your feedback is incredibly valuable to us, and we want to address your concerns promptly. To initiate the process, I recommend reaching out to our dedicated customer support team either through our website or by calling our helpline. They will guide you through the necessary steps and ensure that your complaint is properly documented and escalated to the appropriate department. Your feedback helps us improve our services and provide a better experience for all our customers.",,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1751,how do i swap several articles of purchase {{Order Number}},change_order,False,"To swap several articles of purchase, you need to contact customer support. We can help you with the process. Please provide your Order Number, and we'll assist you in swapping the items.",,"I'm happy to help! I understand that you would like to swap several articles of purchase with the order number {{Order Number}}. To assist you with this, could you please provide me with the specific details of the articles you would like to swap? This will allow me to guide you through the process and ensure a smooth exchange. Thank you for your cooperation, and I look forward to assisting you further.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7144,help me to lodge a complaint against your business,complaint,True,"We're here to help. If you have a complaint, please provide specific details so we can address it promptly. You can contact us via email at [email@example.com] or by phone at [phone number].",fabricated_contact_details,"I'm sorry to hear that you need assistance in lodging a complaint against our business. Your feedback is crucial in helping us improve our services and address any concerns you may have. To ensure that your complaint is properly addressed, I recommend reaching out to our dedicated customer support team. They will guide you through the process and ensure that your complaint is handled promptly and appropriately. Rest assured, we take your feedback seriously and are committed to resolving any issues you may have.",,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13687,I would like to see when my delivery is going to arrive,delivery_period,False,We can help you track your delivery. Please provide your order number so we can check the estimated delivery date.,,"We understand your eagerness to track the progress of your delivery and know that you're eagerly anticipating its arrival. To provide you with the most accurate information, could you please provide us with the {{Tracking Number}} or {{Order Number}}? With this information, we'll be able to give you an estimated delivery date and update you on the progress of your shipment. Your patience is greatly appreciated as we work together to ensure a smooth delivery experience for you.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19126,how do I earn several of your article?,place_order,False,"We're sorry, but we don't have any articles available for you to earn. Please check back later or visit our website for more information.",,"I'm sorry to hear that you're looking to earn several of our articles. I understand that you may be seeking additional ways to access our content. To assist you in this process, could you please provide me with the specific articles you would like to earn? Once I have this information, I will be able to guide you on the best way to obtain them. Rest assured, I'm here to help you every step of the way.",unnecessary_escalation,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8912,I don't know how to get in touch with customer assistance,contact_customer_service,True,"You can get in touch with our customer assistance by visiting our website's 'Contact Us' page. From there, you can choose to send an email, make a phone call, or fill out a form. If you need help with something specific, you can also use our chatbot on our website. We're here to help!",,"I'm sorry to hear that you're unsure about how to get in touch with our customer assistance team. Our dedicated support team is here to assist you. You can reach out to us through various channels, such as our website's live chat feature, phone hotline, or email. Our customer support team is available {{Customer Support Hours}} at {{Customer Support Phone Number}} or through the email address {{Customer Support Email}}. We appreciate your patience and look forward to assisting you further.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2386,"I have entered a wrong goddamn address, how could I edit it?",change_shipping_address,False,"We're sorry to hear that. To edit your shipping address, please log into your account and navigate to the 'Edit Shipping Address' section. If you're having trouble, feel free to contact our support team for assistance.",unnecessary_escalation,"I'm sorry to hear that you encountered an issue with entering the wrong address. I understand how frustrating it can be to make a mistake. To edit your address, you can log in to your account and navigate to the ""Shipping Addresses"" section. From there, you should be able to find the option to edit or update your address. If you're still having trouble, please let me know, and I'll be happy to assist you further.",,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6480,I have got to see your money back policy,check_refund_policy,False,"Our refund policy is designed to provide flexibility for our customers. If you need to return an item, please check our website for detailed instructions on how to proceed. If you have any questions or need further assistance, feel free to contact our customer service team.",unnecessary_escalation,"I'm sorry to hear that you need to see our money back policy. Our company is committed to ensuring that our customers have a clear understanding of our refund policy. To provide you with the information you need, could you please provide me with the specific details of the situation or the product you purchased? With this information, I will be able to assist you better in navigating our money back policy and provide you with the necessary guidance.",,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
24534,assistance using the platinum account,switch_account,False,"Hello! If you're experiencing registration issues, please try the following steps to resolve them:

1. Ensure your internet connection is stable.
2. Clear your browser cache and cookies.
3. Try signing up again on the website.

If the problem persists, please provide more details about the issue so we can assist you better. We're here to help. Thank you!",,"I'm happy to help! I'm here to assist you with using our {{Account Category}} account. To switch to our {{Account Category}} account, you can follow these steps: 1. Log in to your account on our website. 2. Navigate to the '{{Settings}}' or '{{Profile}}' section. 3. Look for the '{{Account Type}}' or '{{Upgrade Account}}' option. 4. Select the '{{Account Type}}' option. 5. Follow the on-screen instructions to complete the switch. If you encounter any difficulties or have further questions, please don't hesitate to let me know. I'm here to ensure a smooth transition and provide you with the best experience possible.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19185,I want help buying an article,place_order,False,"Hello! To help you buy an article, we need more information. Could you please provide details such as the product name, the category it belongs to, the desired quantity, and your preferred shipping address? Once you provide this information, we can assist you in placing the order. Thank you for your patience and understanding.",,"I'm happy to help! I'm here to assist you in purchasing the article you're interested in. To get started, could you please provide me with more details about the article you would like to buy? This will help me guide you through the process and ensure that you make the right choice. Thank you for reaching out, and I'm excited to help you with your purchase.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6735,want help seeing in which situations can i requestrefunds,check_refund_policy,False,"You can request a refund in the following situations:
- The product is defective or does not work as advertised.
- The product is missing or damaged when you receive it.
- The product does not match the description on the website or in the store.
- The product is not what you ordered.
- The seller is not fulfilling their obligations under the terms of the sale.",,"We understand that you're looking for guidance on the situations in which you can request refunds. To better assist you, could you please provide more details about the specific product or service you purchased? This will help us provide you with more accurate information on the refund policy and the situations in which you can request a refund. We appreciate your cooperation in this matter and look forward to assisting you further.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4261,help me to check the invoice from {{Person Name}},check_invoice,False,"To check the invoice for {{Person Name}}, please log into your account and navigate to the 'My Account' section. From there, select 'View Invoice' or 'Download Invoice' to view the details.",,"I'm on it! I'm here to assist you in checking the invoice from {{Salutation}} {{Client Last Name}}. To access the invoice, please follow these steps: 1. Log in to your account on our website. 2. Navigate to the '{{Online Order Interaction}}' section. 3. Look for the '{{Online Order Interaction}}' tab or click on '{{Online Order Interaction}}' to view all your orders. 4. Find the order associated with {{Client First Name}} {{Client Last Name}} and click on it. 5. You will be redirected to the invoice page, where you can view the details of the invoice. If you encounter any difficulties or have further questions, please don't hesitate to let me know. I'm here to help you every step of the way.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9191,"you are not helpful at all, help me speak to a human agent",contact_human_agent,True,I'm here to help. Would you like to speak to a human agent?,,"I'm sorry to hear that you're not finding the assistance you need from me. I apologize for any frustration or inconvenience caused. To speak with a human agent, I recommend reaching out to our customer support team. They are available {{Customer Support Hours}} at {{Customer Support Phone Number}} or through the Live Chat on our website at {{Website URL}}. They will be more than happy to assist you further. How else can I help you today?",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22010,help to leave an opinion for your products,review,False,We'd love to hear your opinion! Please provide a brief review of our products. Your feedback helps us improve and serve you better.,,"Thank you for expressing your interest in leaving an opinion for our products! Your feedback is invaluable to us as it helps us improve and better serve our customers. We appreciate your willingness to share your thoughts and experiences. To leave an opinion, you can visit our website and navigate to the product page of the item you would like to review. There, you will find a section where you can submit your opinion. Please take a moment to fill out the form and provide your feedback. We value your input and look forward to hearing from you!",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21022,I need assistance informing of sign-up problems,registration_problems,False,"We're here to help. If you're experiencing issues with your account registration, please provide more details so we can assist you better. This includes any error messages you receive or specific problems you're facing. We'll do our best to resolve the issue for you.",,"We appreciate your reaching out to us for assistance in informing us about the sign-up problems you encountered. Your feedback is crucial in helping us identify and resolve any issues that may have prevented you from successfully signing up. To better assist you, could you please provide more details about the specific sign-up problems you faced? This will enable us to investigate the matter thoroughly and provide you with the most appropriate solution. We value your patience and cooperation in this matter, and we look forward to resolving this for you.",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
