group_id,normalized_instruction,group_size,selected_row_count,intent,category,assigned_split
8c5bdaabeb53efcfefd92efa993bafafa6fcc306b4cf2f8a876e8ae9fc54d71c,add article to order <entity>,1,0,change_order,ORDER,not_selected
bbe204516474e76e145b1a16129b79a263bea3fe27e943095f95f11c4699fdab,add item to order,1,0,change_order,ORDER,not_selected
b27a025b945ff2a2dc20be369dacaead488e7a2827c10165d095cab903cd1d10,add item to order <entity>,5,0,change_order,ORDER,not_selected
8f170ed46c81e9f8fca61b62146735ea840bf634332969e9bfe2b3a6f7d577f4,add item to purchase <entity>,1,0,change_order,ORDER,not_selected
a8114204cd141537df40aadf37f12c34d8bf503b2539aae87d5f1b55387ed126,add several articles to order <entity>,1,0,change_order,ORDER,not_selected
843d27d37c26a313356a151f7d5356df38e73ec169fc961408c2ddac649b837c,add some damn products to order <entity>,1,0,change_order,ORDER,not_selected
e042869e6d6a898fa93023a30d67b2ea986164d31ef24872754ae88e565af37c,add some goddamn articles to order <entity>,1,0,change_order,ORDER,not_selected
11dd9233e19d8b139861de8657648c951ad17190d7aaaa73507b822396d550c4,add some items to purchase <entity>,1,0,change_order,ORDER,not_selected
a02ac4dd66f671a8389894b1e57798cd5bf101a7322a90628142034aa688f886,add some products to order <entity>,1,0,change_order,ORDER,not_selected
1e7ab12127f260d56dff80b05f9e52fbcba2c0708630f4a3645361baead50fad,add something to order,1,0,change_order,ORDER,not_selected
2851d65dd6527e9188f16e51e84b6df733ef6dc8a8256d0598ce2ef8a5d54eac,add something to order <entity>,5,0,change_order,ORDER,not_selected
1c7d423639a4901a4b0910bd86318e450220db4a3949d48d5e0041c326db1c97,adding article to order <entity>,1,0,change_order,ORDER,not_selected
2050f2a0d752cc782d631ac8bd320de844f1a7849b6a70cf0d6d81c1d7d9a912,assistance adding some items to purchase <entity>,1,0,change_order,ORDER,not_selected
fd54e6ac021e779eda0acecd3ac8bf6458966f77865030ed4eae69ec3b9b5e73,assistance removing something from purchase <entity>,1,0,change_order,ORDER,not_selected
8fd48e22c018915647d3835f60396a999e3fe810b4b042f85a82bd459ffb3e47,assistance to add a damn article to order <entity>,1,0,change_order,ORDER,not_selected
83a8d2a0f12566e5073f7642183b7ee4e0d5de44d07a071d7bbb8909d8692d9d,assistance to delete an item from purchase <entity>,2,0,change_order,ORDER,not_selected
cc4e3fcf46d5dece96a7bc3e8591b40eabf42d7da62544243729c752eded5651,assistance to edit order <entity>,1,0,change_order,ORDER,not_selected
87e8303d52a855a90f7c10705b60828d55ff2193cb829ccef60321a3195cc510,assistance to remove an article from order <entity>,1,0,change_order,ORDER,not_selected
d97a8f87400bc82d5363ec5226d900ccee752d7efb5eb78c8d66256bf0f4e76e,assistance to remove an item from order <entity>,1,0,change_order,ORDER,not_selected
e89c3fdc8f06a0fbfe15bef58ce22f17745a0d3878c22c2afd7714f4d5ec0188,assistance to swap several items of order <entity>,1,0,change_order,ORDER,not_selected
6924913e14294324542597ef3c3105f2501e68dc0448efeb4a4b80dc41d26273,assistance to switch an item of purchase <entity>,1,0,change_order,ORDER,not_selected
79f6c7d0ccb1dfed14995af9f07095362029b07fb0b34e40574e1ccd6ea270e7,assistance to switch something of order <entity>,1,0,change_order,ORDER,not_selected
dbf3484dbeb8b4f890e30e99f243270359a5b197e471ecb28fb39181ab449dee,assistance to update purchase <entity>,1,0,change_order,ORDER,not_selected
a078cc2d2a36f368c5f3e039a1dc2f433815d924917b847f8d23b69220679ddd,assistance with hcanging order <entity>,1,0,change_order,ORDER,not_selected
7542e061cd9e77045ab481b6c18993ac95484ab95a9c8fd00538961acb6309bc,assistance with switching something of order <entity>,1,0,change_order,ORDER,not_selected
4a229660eea235512f44259688acdc8c7d5b17b1f152d9fe9ca8f16df35669b2,can i add a damn item to purchase <entity>?,1,0,change_order,ORDER,not_selected
a18aac3d29a5864c8f2cf92d212d395c64a331a89cd8af98f0927d941e5e185a,can i add several articles to order <entity>?,1,0,change_order,ORDER,not_selected
c617861190cd6df62b2d9d91eeda9d889c5e79ee2816958e0c5d95204884e6c2,can i add some items to purchase <entity>?,1,0,change_order,ORDER,not_selected
9adad4774045f54f73e71086851f1fd5bb441c920866a749200d713d6b5c7cd2,can i add some products to purchase <entity>,1,0,change_order,ORDER,not_selected
5e89c19a934347b2085d686e5bac8f570a8e6cef001035d0b8ae6de95c5666d3,can i change a product of order <entity>?,1,0,change_order,ORDER,not_selected
b34b0f5e77fd4f1b1ec364f55a033a9dbb53f7ea081ee2910ae5aebffe0d31c5,can i change an article of purchase <entity>?,1,0,change_order,ORDER,not_selected
cbfcdbc3a6fe27421a82d302e2fd8dd86bb64b89edabd9fbbd38304949d12628,can i change order <entity>,1,0,change_order,ORDER,not_selected
a79c6ff43e14ee0a91f9d80812bd50c020407b6d162c76f1512cb06088c41a8e,can i change order <entity>?,2,0,change_order,ORDER,not_selected
8814aa1f7d19dd8d57a50c8290d15ff996019c8b322686ae485a4459da6ade45,can i change several articles of order <entity>?,2,0,change_order,ORDER,not_selected
a1c7ac12fb2d4061b940104b1e48cb098a8d34b0b944d01666eada208c268e77,can i change some products of order <entity>,1,0,change_order,ORDER,not_selected
7896113ca402135c4dea540a814d9919add1d28a0da0124ca22c381498b2f4fa,can i correct order <entity>,2,0,change_order,ORDER,not_selected
04035c6ad0750b3a8f3fe123a1601f28b3ae7db2e3aeef2a752b716346a3494c,can i delete a damn article from order <entity>?,1,0,change_order,ORDER,not_selected
1d3fabe220a98e60ed4daccdbee83391ff7902b57eab5917e63aa6f0b19678e7,can i delete an item from order <entity>?,1,0,change_order,ORDER,not_selected
a5fed2aad6939bdcd7824d6864a3228c2cd069f9a3c0f94fc7185cbcfaf84d3a,can i delete an item from purchase <entity>?,1,0,change_order,ORDER,not_selected
2bc849a41edf021ab6494d75b771c0e67cab55b4146c97355e76881ba9097012,can i delete several articles from purchase <entity>?,1,0,change_order,ORDER,not_selected
6bf4304f4f4a81c2de2cf5a603cbef93c931510311e3091af4c8f9f351df18ed,can i delete several products from order <entity>?,1,0,change_order,ORDER,not_selected
b1d6fe8a49f451cac130b236ee1c3a468a0eff3906793286eb747ae2e3cc58be,can i delete some article from order <entity>?,1,0,change_order,ORDER,not_selected
4e43f8685c4a5078c9e4262aee456abb34234435995b9c7b2599516e35bd9868,can i delete some articles from order <entity>?,1,0,change_order,ORDER,not_selected
349df5fcf83c45ffad8380ed9b051a74ea335ce608ed69a644a1db73a1f26b65,can i delete some products from order <entity>,1,0,change_order,ORDER,not_selected
dd40f91e276bc456aecb9ff846fdf4f2b287cf34214dd5bc91765e5293283d74,can i edi order <entity>?,1,0,change_order,ORDER,not_selected
3e25f7663639dbc5fbf890a78c350161d8b42043561ae3dec3a17bfc144ec55f,can i edit order <entity>?,2,0,change_order,ORDER,not_selected
47736d85a56444004f5a2c7941adbb860964ef0a40c889f08c5f7b0d032c1b67,can i edit purchase <entity>?,3,0,change_order,ORDER,not_selected
62d4d70c70a62b8ca401c6855c5195ae2a3a2e3d9d1d9d3ba381105e4e3ee501,can i modify order <entity>,1,0,change_order,ORDER,not_selected
e510f146dac98b697d3fc7bb760feba43def35292af93c5c8970404ea38808f1,can i modify order <entity>?,2,0,change_order,ORDER,not_selected
1bcbd1039cac3f5bd6fc4d9031c28fb59bb5b29826bb97cc75cab0358f5d6226,can i remove a product from purchase <entity>,1,0,change_order,ORDER,not_selected
489751025dacbbe5af1a1f2ee0a92a9df4f60ffde0ad8e3888852e93ed96bc16,can i remove an article from order <entity>?,1,0,change_order,ORDER,not_selected
46c5c938787dbc0ca74ed08de53f21107dfec1970c7717dfc663f3ee1b681ba0,can i remove something from order <entity>,1,0,change_order,ORDER,not_selected
ee31e9e24727a728453ef4f3b7b2e33e75f72bb5d564e31e3d9982575f6234ed,can i swap a product of purchase <entity>,1,0,change_order,ORDER,not_selected
6de12e711573b5d39de9fdd411195ea6e04cc169686173cdba3565add4c84f9d,can i swap an article of purchase <entity>,1,0,change_order,ORDER,not_selected
119213ca42ac43ac13ba63b9a522f2739156d9a29eea35d96e8b313828bbc7ab,can i swap an item of order <entity>?,1,0,change_order,ORDER,not_selected
16d711c575b1c8b1fcd7ea804c3b23674c8c3d979ccb093951ad789e103823c9,can i swap an itm of purchase <entity>?,1,0,change_order,ORDER,not_selected
daa8dd578e20d8224032d01e56978598ada4149e2079fb63ea90cf005a691dfa,can i swap some articles of purchase <entity>,1,0,change_order,ORDER,not_selected
6d8374ca36d37e089d2d4575436be85948f67eef892cef95a09abda254021939,can i swap some items of purchase <entity>?,1,0,change_order,ORDER,not_selected
0dcd1044451e2797643d8ab13a725c0127037433c5a7e042ffa882b9b2d1e98a,can i switch a product of order <entity>,1,0,change_order,ORDER,not_selected
90b21364bbfb5e38446279c831a0201de81d19824a76613d3f250964d2aad7e3,can i update order <entity>?,2,0,change_order,ORDER,not_selected
2d61fc0cb75faf5e0e1abcd7d71292f55e400ea0983c05e3287ffdd32aabdb72,can i update order00004587345?,1,0,change_order,ORDER,not_selected
3f9b4ba1fbc4804d8d1e901033389dd85fe5728bf5d4bf58f83fa8420c7c6e55,can i update purchase <entity>?,1,0,change_order,ORDER,not_selected
2377a6768481d1500e2f449f27e82e18eec2c220b9c3a7529f9566f3c9afb003,can uhelp me add some items to order <entity>,1,0,change_order,ORDER,not_selected
9b6b3e5088b808351c3143f6e740af8d25461bc67a237d9299874ff27157dc66,can uhelp me correct purchase <entity>,1,0,change_order,ORDER,not_selected
8b765508289c6bfc0a872d7e5b708aaa01793397861c130c7e8d796bf000cb23,can uhelp me remove several articles from order <entity>,1,0,change_order,ORDER,not_selected
34070e515084490db68d77c794559bada0e5b6b2b6eade610462956aa560cf89,can uhelp me swap an item of order <entity>,1,0,change_order,ORDER,not_selected
4910501f1bf56bbc4199628ec3109b63ebc689fe3cd9eb311378d9b0336e7ca8,can uhelp me swap some items of order <entity>,2,0,change_order,ORDER,not_selected
1b89601622cdec2c6d88a1fe00cc693ba1c2a3b23dc7ce8628418d523a61c940,can uhelp me swap something ofpurchase <entity>,1,0,change_order,ORDER,not_selected
8c43f7ecbb143341579c89102331556faab4c0d780e99e17cb7c328f7bf29609,can uhelp me switching somedthing of order <entity>,1,0,change_order,ORDER,not_selected
e90851e5b0bf5c5f7ec3f8e78a5fa2ea2d1b313171a8b8ee038fffe6b1b413f6,can uhelp me to add a bloody item topurchase <entity>,1,0,change_order,ORDER,not_selected
53d5ab1f39977db2a99ebf7291a333f03db3a7440f0a341359bc31a3d1e5a7f7,can uhelp me to change a product of purchase <entity>,1,0,change_order,ORDER,not_selected
7ba07991f675105f5f65f1bbafbfc809302e9022e45208bc11d83f23acf258ec,can uhelp me to delete an item from purchase <entity>,1,0,change_order,ORDER,not_selected
87355d74eadb60673aa245032f4dff28a7ec1a50a32f999d498eca298a29d619,can uhelp me to remove an item from order <entity>,1,0,change_order,ORDER,not_selected
7e44aa480e132053876380f5536db938363695be33da18b0f1c9f0a80a252653,can uhelp me to swap something of order <entity>,1,0,change_order,ORDER,not_selected
e0081bc5096c38b4ea9bba6e72f416e388a2cd1a3b02132cfc6a4d435f4264c9,can ya help me change a product of purchase <entity>,2,0,change_order,ORDER,not_selected
cf1f56242e54fc7361a16208a57b4b0d8afaa04f394b32ddfb38747aef3bb4d3,can ya help me remove some products from order <entity>,2,0,change_order,ORDER,not_selected
b6ef18633160a1a6ea375647872143c2964cd2ab280cb76919f3aa45a377284b,can ya help me swapping an article of order <entity>,1,0,change_order,ORDER,not_selected
c8b21980cd6f5f3e1b3cf5f5669d67cf89b5ed10a87e2db11e7a016bdca48f8e,can ya help me switching several products of order <entity>,1,0,change_order,ORDER,not_selected
cf226c97e47cf70e3a0fd31e831b39c1bb33185d2bd5f1901813699153fc59c4,can ya help me to change an article of purchase <entity>,1,0,change_order,ORDER,not_selected
f80163e711d2e7c3328bffb82725d5c322a971eaa9a0f22c1b95bfc77d2e043c,can ya help me to switch an item oforder <entity>,1,0,change_order,ORDER,not_selected
ed8787504a520ab3fc971e90d5a1020d669c74c863c8b21eeb256b998470edfc,can you helo me switch something of order <entity>?,1,0,change_order,ORDER,not_selected
8610cc1e1eab50ad1fef53fb86532d5c6087fc7d018a64fbebd7f38b276f0dbd,can you help me adding an itm to order <entity>?,1,0,change_order,ORDER,not_selected
e3329458feba35f7c70a2c5c1e88e6ebd3e092ab300b1adef2d92a3ee9b542d9,can you help me changing a product of a purchase?,1,0,change_order,ORDER,not_selected
a8cb08cc7e39e210f7ccbc454f34b1cf728ce535d4e578402e997dcc5f9f776c,can you help me changing purchase <entity>?,1,0,change_order,ORDER,not_selected
7fa8512000ea28fc41f2bc1f04729cf5e2a0ad93d7ee90133dad87771e445de6,can you help me edit purchase <entity>?,1,0,change_order,ORDER,not_selected
3866e45cdf73ffdc1837321626ccb77b692f4013b14b75b84af4570a0386a13f,can you help me remove something from purchase <entity>?,1,0,change_order,ORDER,not_selected
73284c15b82b7a0493a91885258579b3359b285ffac6d59d990c8c44ecdc06f2,can you help me switching a fucking item of order <entity>?,1,0,change_order,ORDER,not_selected
800b8280d3bea67adf050217173f5a198e9a28d197e0dd2fa18ff4a6afe610fc,can you help me to delete something from order <entity>?,1,0,change_order,ORDER,not_selected
1ae1ecdad5c9aa4db19acd1e188c6a574b71c3d82e7a8b0cb54043214958ec9c,canm you help me to update purchase <entity>?,1,0,change_order,ORDER,not_selected
98458237fa60070a0a10f339bc3c6eff12048e9d80c97ff380c19976ffba488e,change a damn item of purchase <entity>,1,0,change_order,ORDER,not_selected
52a476d9b6e7f8a3d6e48daded9478183bfe93127ac396a6112f82f789f1f34c,change order,1,0,change_order,ORDER,not_selected
e9e299b13651f8d9076614bc14aaf358762e21e34f670d256ac0018622621651,change order <entity>,7,0,change_order,ORDER,not_selected
7b3845f703895ab3302008e8ee2fad4fdbb93f96cf53f9efbb7401dfe6f96d88,change purchase <entity>,3,0,change_order,ORDER,not_selected
9f0e811640837641d40bf66c49a5c08bc30d10db4857f5b7929017335532a27d,change purchzse <entity>,2,0,change_order,ORDER,not_selected
30163264d9cfbb5d75fe359d8955492085500f21d07e4f7ee982e3e9b64b4c1e,change several articles of order <entity>,1,0,change_order,ORDER,not_selected
baba7ff7e7a9d6e46450238de7c66a8eb68c9a969539886e66367c05fafbb190,changing order <entity>,5,0,change_order,ORDER,not_selected
b321c1c564e7945cc2f1c94a590d7a4b6b106dbc226e7c252f55bccc202f6d65,changing purchase <entity>,2,0,change_order,ORDER,not_selected
29391aef4a5a0f459f9cf49da8d38d2b6eb61ae021b0881c75754d5d65ff77a7,chnaging order <entity>,2,0,change_order,ORDER,not_selected
1580d79d013264f15720bb6ab487f7cd9e878213bbcbe0e9b1f1ccf956fa4524,correct order <entity>,5,0,change_order,ORDER,not_selected
f644a614df77e9efa954c7367fbea9a6ee591bbc20b059e0fee0e0b6738e6423,correct order370795561790,1,0,change_order,ORDER,not_selected
5efaa71b7c7bd6383e99455676c08fceff5b80c6bc9cef33b6497b3853b6e36c,correcting purchase <entity>,2,0,change_order,ORDER,not_selected
c62625192c697d4bb8eaec691c5ba95086044a45ef28a5e9ecd9cc708fe375ec,corrrect order <entity>,2,0,change_order,ORDER,not_selected
c7985c4b2a3e3074711172024c50b04def35c594f46d6db818179944de3efdd3,could i add a product to order <entity>?,1,0,change_order,ORDER,not_selected
5942ab659771c9f3b97758ddd78d4e0c76de4860be4a6504cc2e07d5ecf1313b,could i delete a item from purchase <entity>,1,0,change_order,ORDER,not_selected
9c74a00555aa4f8b9d7d3fcad7b9334097fec1826f676d0ab3b1269a08432f04,could i delete an item from purchase <entity>?,1,0,change_order,ORDER,not_selected
73f57b844b2fbe256514dc4d1cd090f2de91543be0dde571f898e5b2663884bb,could i edit order <entity>?,1,0,change_order,ORDER,not_selected
192b07665bfacb72b79ef37d45c82d8899d6d7cf154932eeae890a18c28fe2e6,could i edit purchase <entity>?,1,0,change_order,ORDER,not_selected
4dcf66e30786621910caec4bec1b0d3c6c9d046dac154935cd0682b95a19427c,could i modify oredr <entity>,1,0,change_order,ORDER,not_selected
d5a8d8cfc5a2cd26e40a7b25affc51a8997bf8e2a2464b95ebcf97823edbaa6f,could i swap a bloody item of purchase <entity>?,1,0,change_order,ORDER,not_selected
f63199e54053dfe99d0adfad6f60cda397c37bae302f4ea7bdc71bb5c18e574f,could i swap some goddamn products of order <entity>,1,0,change_order,ORDER,not_selected
83a6520b5f663c8067cdcf8c3d6e1b4f1bc6a54aac49cda56a0b0f942dfab340,could i switch something of order <entity>?,1,0,change_order,ORDER,not_selected
bae88357d4f18b0d720e56eb3e6d90334e44fd3e5ab6fa595682232b736e94ab,could i update order <entity>?,1,0,change_order,ORDER,not_selected
008f1e8a1e2bd464f1e4a754fa05b102da5b7cfdc9312b85a679bf0ebfa76b79,could uhelp me correct order <entity>,1,0,change_order,ORDER,not_selected
97e05f7f5a56e296f80bc22a2ef34ffac172c0c39f1cc5a768c331dab296fbd0,could uhelp me switch some articles of order <entity>,1,0,change_order,ORDER,not_selected
8db4eb9461b56963758a415b3910df43cdef24568944f232c432e8cdad134437,could ya help me changing an item of order <entity>,1,0,change_order,ORDER,not_selected
73b1f8b2ab03761e5618c37e691f16cb582cab0e0f2e8a031c65a2b27f9f6c40,could you help me adding some items to purchase <entity>?,1,0,change_order,ORDER,not_selected
f145968c7956a3fb4b4f5e8d85b587565328836a85371d9e35521f77a07718ec,could you help me to delete something?,1,0,change_order,ORDER,not_selected
e82058feb7669df23499e62e57f64ac905346729f1bf710949c5d075b3e6345e,could you help me update order <entity>?,1,0,change_order,ORDER,not_selected
a3785e220533eccd29c728947b65892a65e6f2363653f54eca010a9c9c67a450,cqn i swap several items of purchase <entity>,1,0,change_order,ORDER,not_selected
e6e4c6eaf313da36c2fcf9d7b14597d847ec0875834d99066f656a8d67461833,deeting something from order <entity>,1,0,change_order,ORDER,not_selected
b75b7ce2924439ffacb42f1bf20e0448b609c9e2263aa1fd3b53c56d19f856c3,deit purchase <entity>,1,0,change_order,ORDER,not_selected
aba1bafc1d53e858f45009cb9fbb40fa84f4420682c4323a292ba0798d0ce212,delete an article from purchase <entity>,1,0,change_order,ORDER,not_selected
7ddd1cb5ed2380cb8b0b440a8dd273f6dcb3d4544a0180d7de4650bf74076d51,delete article from order <entity>,1,0,change_order,ORDER,not_selected
f6e4109e6ca549301777dc003f0ab6cc6a910a214418e452c5761eb34bf8fb9e,delete some items from order <entity>,1,0,change_order,ORDER,not_selected
1f0dc2bef89e5e9b18053c0845089e638db1cecd88fb07d7d42de697a168d4cb,deleter a product from purchase <entity>,1,0,change_order,ORDER,not_selected
2d514750313fc97b5d1e7a8c831bb605b539e7afe8291874fbde50abb3282a25,deleting item from order <entity>,1,0,change_order,ORDER,not_selected
d3285ce211cc608244d4b2875efb87b0606ed5af28fdb5b4769c7007c61ad69f,deleting something from order <entity>,1,0,change_order,ORDER,not_selected
f60047d4068ac507eac79cf1dcc0b35f387fe14d9d911068fc6ed2fe1b7e8ab1,edit order <entity>,7,0,change_order,ORDER,not_selected
af2ef0e52d69d4181d9873f459f251a0bb4987f3317af86c5069c93a0ab9b8de,edit purchase <entity>,5,0,change_order,ORDER,not_selected
990f7ce58203d3d4078a8e65b5595e4e4bf07b51f38e7a842839f2ff012b1a77,editing order <entity>,5,0,change_order,ORDER,not_selected
2d0d2f1b3592be967d634e315b2ed99a8b4c3e94707b8094fc68a66532ebaa87,editing purchase <entity>,2,0,change_order,ORDER,not_selected
d99e3603fb1b9989072d870999257d1847080a0c1fcd883f8d6a5b5b98e94b26,edtiing order <entity>,2,0,change_order,ORDER,not_selected
1a0555f26b2975f5f57c26709e53688345dcee2685f1cd362816f59e78e80e2e,give me information aout editing order <entity>,1,0,change_order,ORDER,not_selected
0092e0518cdd12dd19cb15187242741c210e4e5d8137a5fde9a55caca820a6e9,have a problem with changing purchase <entity>,1,0,change_order,ORDER,not_selected
d42d447d0e3411f871b1f2be403c4f5f6f68361ceff60ce6717647593ab012db,have problems with editing purchase <entity>,1,0,change_order,ORDER,not_selected
9f3848374c69acc8be1185bd24572be296f08769b913841c624c6211fb0d83bc,help adding an article to purchase <entity>,1,0,change_order,ORDER,not_selected
a45fa8be5f5f0f77414b85b2740f982b98d8a34f98ac75bb61ca635dd37f922d,help adding an item to purchase <entity>,1,0,change_order,ORDER,not_selected
12c801ee2922d63e00f17c6d48b265cfc6a517525cbc258165c7b6809172c57e,help adding several products to purchase <entity>,1,0,change_order,ORDER,not_selected
468cca8266738e7356fac9268b8e4f2e9ef4238ad67256fe13527b419d6cbd4f,help adding some items to purchase <entity>,1,0,change_order,ORDER,not_selected
6e3a0c04ebab816e1f63181ec6efb8daa751ba940aa0b4dee5c37f35e170de36,help changing some products of order <entity>,1,0,change_order,ORDER,not_selected
50852ab48a4904cb55b1fd2294e5247d9997e252317a603e893022d630560296,help correcting order <entity>,1,0,change_order,ORDER,not_selected
3f0170edd4f0d6d0684a01c2a5c6261ac7e0ac34e9536a89a85f63164552d941,help deleting a damn item from order <entity>,1,0,change_order,ORDER,not_selected
05b227015a1742cced984028a4c004faf45ee7ae48889a67ff7a6ed7f77083e3,help deleting some items from order <entity>,1,0,change_order,ORDER,not_selected
e9d270f0bbe9dee5a6bbd02415d7b6e7478fb90e6cea3ebcd9cd4d509f6b4c1b,help deleting some products from purchase <entity>,2,0,change_order,ORDER,not_selected
5b31314d1d1b46e94789057ae9f5a32bf112100703b32d80993ff7b3e739f086,help editing order <entity>,1,0,change_order,ORDER,not_selected
24fd9d2df01082780da4b6ce4c8b8f6a308a4353000fd4805b6a1ee872edef4e,help editing purchase <entity>,2,0,change_order,ORDER,not_selected
2da36523e3e9785a2ddebb1a4fc8bff65a66075d27209c60af6ec272430fa8b2,help me add an item to purchase <entity>,1,0,change_order,ORDER,not_selected
7d753ba89d175798a2ab9d2151b9bd46595bfb1059006341f87c1ee9b3d3d986,help me add some articles to purchase <entity>,1,0,change_order,ORDER,not_selected
9e031d090e070a3df61e95c141f804c9113e8be7fa0f2af3c44cc213847a9060,help me add some damn items to order <entity>,1,0,change_order,ORDER,not_selected
b5dc629897f735480cf36436ab3eb9e1f3f6a032e0919b12cc0ab6df0fab56af,help me adding several rpoducts to order <entity>,1,0,change_order,ORDER,not_selected
5f4848fecd316c9bc46305db5187a6c40593a4f5e8adbd5794a9f9378caa382d,help me change purchase <entity>,2,0,change_order,ORDER,not_selected
406ad7b24265c087e0696784cd637dec2095da69c6b1e8f76138a559c6abc9e8,help me change some articles of order <entity>,1,0,change_order,ORDER,not_selected
cc64de5224dc7e1ebfce02343f096b44669352ed91aefa641046d9d704aacaa7,help me change something of order <entity>,1,0,change_order,ORDER,not_selected
93394751f77556e34c82b079f6d856fb69c37a166423b90370b9e0bd934b9474,help me changing a fucking product of purchase <entity>,1,0,change_order,ORDER,not_selected
e981e7508260e4c36cfc561fd5a2b5c1c2762bf50ea36de0ebc2632d27f85377,help me delete an article from purchase <entity>,1,0,change_order,ORDER,not_selected
900dd285c6ca7bb5b470e6165d918e9031134ef7c76ff7c553d9450e96a3ff25,help me deleting an item from purchase <entity>,1,0,change_order,ORDER,not_selected
1395ffe9e1ba1c68d3aa72a6818e1804e46a1b6dfa653af4567ccd5fd959825e,help me edit order <entity>,1,0,change_order,ORDER,not_selected
77904948b9f882167b2b8144d8ddcfd07b7211c657281733812549c805fdaa70,help me edit purchase <entity>,1,0,change_order,ORDER,not_selected
4f878d3524ebd01f096bc1bbcda106f3843f75a1e952263ff625ac1865610114,help me editingorder <entity>,1,0,change_order,ORDER,not_selected
408e71238ac5c36b72139eb475c38da896ea1bcfbb6d5028258f58a5745c49e6,help me modifying order <entity>,1,0,change_order,ORDER,not_selected
011d302c939bf59ddf266681db776cf3ced0540d6e92391f4ea47159b144e299,help me modifying purchase <entity>,1,0,change_order,ORDER,not_selected
f9a9f7ec893f118417a563a0f75e2f2d22b895296e2926c6533967a8b50cff32,help me remove a product from purchase <entity>,1,0,change_order,ORDER,not_selected
f1456e012de6857f3152b7f530b87099ab3327f23dca4351cd39ba0939fb32f5,help me remove several products from order <entity>,1,0,change_order,ORDER,not_selected
4bee722e5fd1c38e74f22f2085cd8174a546043de5cb1bab504321f50c243b32,help me remove something from order <entity>,1,0,change_order,ORDER,not_selected
7e908faa04980e3762e1689b728d4e62e7b20fb123de207c25115727cd5a7fba,help me removing a product from order <entity>,1,0,change_order,ORDER,not_selected
173097513b8571cb8603fefc149ec11ccd019d0a4ebfd1fc7d283e4af380dbc8,help me swapping an item of order <entity>,1,0,change_order,ORDER,not_selected
6018fd1f02cf3d1990bf0a70067c0aa2e995515cd54bfb34ff6b6b45db426a9b,help me swapping something of order <entity>,1,0,change_order,ORDER,not_selected
a8a78ab5f52c2e13f6e2a9bb1edd7f0f1d0d8667c12f545c455b0e60f55e60a7,help me switch an item of order <entity>,1,0,change_order,ORDER,not_selected
0d24503321b7702c66828db504c2690f88074df182567eeb6db12f00f4b7d848,help me switching an article of purchase <entity>,1,0,change_order,ORDER,not_selected
95411130d2128fdfa4bafef696fa41f3506b46238f8bedab026a749ae33b61c2,help me to add a goddamn item to purchase <entity>,1,0,change_order,ORDER,not_selected
77d3ae7bf0b1fed21beb7ed587e5b96ad15461cd198679f63a1845d58106811b,help me to add several items to order <entity>,1,0,change_order,ORDER,not_selected
7d50be33dfc3cda193839838d0c9e4287c91c42b42e707ab1f4df61e4b4a39ab,help me to add several products to order <entity>,1,0,change_order,ORDER,not_selected
57c6cedd2ecfd976104dc273dce81e620b95e7b1a9020edd8135de5aa9ef888d,help me to add some articles to purchase <entity>,1,0,change_order,ORDER,not_selected
652baeb64bb54c7cfee97bd47b83e965e69b7c4eb86e76890c826c08dbbaeaa4,help me to change a goddamn product of order <entity>,1,0,change_order,ORDER,not_selected
3f410d9f05c2e7cae0ff49c8bcb1c874c7e821a381cbe84bc1f51f8e8360589c,help me to change several products of purchase <entity>,1,0,change_order,ORDER,not_selected
b69c9ffd662d88424e05ebf58a06dfb3bd60ea3234ec8b83afde1dd5b52f29ca,help me to delete an artile from purchase <entity>,1,0,change_order,ORDER,not_selected
8829e15eaea1b7c44051011e1bc0790847d06ac29df4eb9d0859406b4e994f3e,help me to delete an item from order <entity>,1,0,change_order,ORDER,not_selected
132a7b305f72102bcb9ca48d15c5de05e936e2423faf9f00fca5afb962a5c355,help me to switch an item of order <entity>,1,0,change_order,ORDER,not_selected
13d9853dca53ea433c02573c6115f95d870f63e8c926b5d29ad9944b013fa8c2,help me to switch several articles of order <entity>,1,0,change_order,ORDER,not_selected
5f65e1435f564689c8014c63dc1e1d0a0189887b894f072e93c81436130888c2,help me update purchase <entity>,1,0,change_order,ORDER,not_selected
5b0d53e01a880ea4a2eaf4ae7f3e0d6f6d7fb13b8b94d1ae9ebbaf71734270bb,help removing an article from order <entity>,1,0,change_order,ORDER,not_selected
e887695d0c271454694723f6f0c08f4e83903605a583b8a4d9d1d105c45f4de8,help removing several products from purchase <entity>,1,0,change_order,ORDER,not_selected
c708f5c814b1c3779c4e745078d795696c5878a6395a613f33a978b5878e2503,help swapping some products of order <entity>,1,0,change_order,ORDER,not_selected
13298e8c84810958164fa18a2210d7df189a064fa883074cc990fc90b46e9504,help switching several items of order <entity>,1,0,change_order,ORDER,not_selected
f9029718a10484ee7a98f9e82ca92ec8d9fdd498e0e8d266daf36b6182773653,help switching some products of order <entity>,1,0,change_order,ORDER,not_selected
2ec0ab2776220a5dfc258ce450cbdb96bf6901508e8e4752ec029448bf53fe59,help switching some products oforder <entity>,1,0,change_order,ORDER,not_selected
46b55ef46c2f6c153225aa420245f0da0de12488e70aa7701c2afd3cbc569819,help switching something of purchase <entity>,1,0,change_order,ORDER,not_selected
